open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
1667918700000,6.46000000,6.56000000,6.44000000,6.49000000,148509.82000000,1667919599999,964604.17110000,1678,67993.24000000,442122.40940000,0
1667919600000,6.50000000,6.55000000,6.50000000,6.51000000,126730.93000000,1667920499999,826455.89490000,1100,63834.65000000,416430.63900000,0
1667920500000,6.52000000,6.53000000,6.41000000,6.43000000,129261.63000000,1667921399999,837275.60810000,1442,56332.60000000,364794.49740000,0
1667921400000,6.43000000,6.50000000,6.43000000,6.48000000,90452.98000000,1667922299999,585863.73680000,909,53363.78000000,345790.66690000,0
1667922300000,6.49000000,6.58000000,6.46000000,6.58000000,115588.65000000,1667923199999,753423.12790000,1181,58762.26000000,383880.96430000,0
1667923200000,6.58000000,6.85000000,6.54000000,6.81000000,692550.88000000,1667924099999,4655319.01230000,7767,394348.13000000,2653302.77570000,0
1667924100000,6.82000000,6.88000000,6.77000000,6.85000000,424478.68000000,1667924999999,2898194.37510000,4374,241655.22000000,1651150.19070000,0
1667925000000,6.85000000,6.98000000,6.84000000,6.95000000,329678.40000000,1667925899999,2281751.91680000,4552,174961.43000000,1211231.81230000,0
1667925900000,6.94000000,6.95000000,6.81000000,6.82000000,190719.33000000,1667926799999,1313041.92770000,2621,74635.18000000,514224.83950000,0
1667926800000,6.82000000,6.86000000,6.77000000,6.77000000,156470.53000000,1667927699999,1066071.33180000,2073,87729.97000000,597631.19120000,0
1667927700000,6.76000000,6.79000000,6.63000000,6.69000000,309880.82000000,1667928599999,2079247.50860000,3469,113674.27000000,763166.11320000,0
1667928600000,6.70000000,6.77000000,6.67000000,6.69000000,100490.12000000,1667929499999,675775.86840000,1774,54932.02000000,369377.71790000,0
1667929500000,6.68000000,6.72000000,6.49000000,6.51000000,281931.01000000,1667930399999,1856773.26600000,4276,118328.38000000,780141.87090000,0
1667930400000,6.51000000,6.59000000,6.32000000,6.42000000,553584.32000000,1667931299999,3556141.29660000,8148,263179.49000000,1692678.57340000,0
1667931300000,6.42000000,6.43000000,6.13000000,6.34000000,638279.06000000,1667932199999,4007029.55710000,10257,273826.79000000,1722166.97460000,0
1667932200000,6.34000000,6.45000000,6.30000000,6.34000000,275122.90000000,1667933099999,1750754.90240000,4463,147031.88000000,936134.80720000,0
1667933100000,6.34000000,6.41000000,6.29000000,6.30000000,325683.80000000,1667933999999,2069586.48780000,3931,151022.78000000,960088.46620000,0
1667934000000,6.30000000,6.35000000,6.17000000,6.20000000,335518.51000000,1667934899999,2100812.30450000,4814,149136.17000000,934605.16490000,0
1667934900000,6.20000000,6.25000000,6.00000000,6.02000000,616756.64000000,1667935799999,3745242.82400000,8351,241936.87000000,1471694.40420000,0
1667935800000,6.01000000,6.29000000,5.86000000,6.17000000,989102.93000000,1667936699999,5962086.09980000,13903,460126.07000000,2782726.59070000,0
1667936700000,6.17000000,6.25000000,6.13000000,6.21000000,416662.85000000,1667937599999,2582974.84820000,5624,219082.47000000,1358857.67400000,0
1667937600000,6.20000000,6.26000000,6.02000000,6.16000000,380833.00000000,1667938499999,2345474.87910000,5986,190238.58000000,1172117.66310000,0
1667938500000,6.15000000,6.20000000,6.08000000,6.11000000,189683.62000000,1667939399999,1164620.45780000,2892,108338.46000000,665427.05010000,0
1667939400000,6.10000000,6.23000000,6.10000000,6.23000000,187089.53000000,1667940299999,1157659.49650000,2285,111336.99000000,689200.98660000,0
1667940300000,6.23000000,6.27000000,6.18000000,6.20000000,270501.68000000,1667941199999,1680350.59510000,2562,96289.98000000,598930.20900000,0
1667941200000,6.19000000,6.27000000,6.18000000,6.23000000,183954.10000000,1667942099999,1143414.55900000,1793,92855.27000000,577276.96390000,0
1667942100000,6.24000000,6.24000000,6.15000000,6.19000000,172213.47000000,1667942999999,1065398.12870000,1746,83866.88000000,518800.94970000,0
1667943000000,6.19000000,6.25000000,6.17000000,6.25000000,200150.31000000,1667943899999,1243308.65170000,1714,102461.62000000,636470.98570000,0
1667943900000,6.25000000,6.30000000,6.20000000,6.29000000,137004.18000000,1667944799999,856797.43620000,2000,77813.55000000,487040.26150000,0
1667944800000,6.28000000,6.29000000,6.21000000,6.24000000,119333.04000000,1667945699999,744626.02010000,1979,45244.81000000,282412.99910000,0
1667945700000,6.23000000,6.31000000,6.22000000,6.26000000,77006.03000000,1667946599999,482894.81790000,1238,40053.23000000,251211.03160000,0
1667946600000,6.25000000,6.27000000,6.22000000,6.24000000,59627.71000000,1667947499999,372535.13300000,825,32022.03000000,200171.37540000,0
1667947500000,6.24000000,6.27000000,6.20000000,6.24000000,107489.64000000,1667948399999,670318.08860000,1366,65838.93000000,410764.90750000,0
1667948400000,6.23000000,6.29000000,6.20000000,6.28000000,88266.53000000,1667949299999,552325.58540000,1077,58984.75000000,369124.01800000,0
1667949300000,6.28000000,6.31000000,6.23000000,6.30000000,176359.05000000,1667950199999,1106177.52780000,1793,93237.32000000,585207.10870000,0
1667950200000,6.30000000,6.39000000,6.26000000,6.37000000,184003.55000000,1667951099999,1166361.39300000,2309,120100.03000000,761726.72800000,0
1667951100000,6.37000000,6.37000000,6.27000000,6.30000000,103383.41000000,1667951999999,651584.59230000,1608,52609.01000000,331530.47710000,0
1667952000000,6.30000000,6.32000000,6.22000000,6.27000000,161681.60000000,1667952899999,1011803.90460000,1954,82978.16000000,519388.77530000,0
1667952900000,6.27000000,6.36000000,6.27000000,6.35000000,163105.47000000,1667953799999,1032430.21360000,2010,118942.48000000,753062.48910000,0
1667953800000,6.34000000,6.38000000,6.29000000,6.32000000,138671.39000000,1667954699999,877757.15830000,1838,83181.15000000,526588.79980000,0
1667954700000,6.32000000,6.32000000,6.24000000,6.25000000,138588.98000000,1667955599999,868245.33250000,1691,77353.43000000,484561.12440000,0
1667955600000,6.25000000,6.30000000,6.23000000,6.25000000,167594.16000000,1667956499999,1049568.85070000,1785,109019.52000000,682763.98760000,0
1667956500000,6.26000000,6.29000000,6.22000000,6.23000000,155536.60000000,1667957399999,973954.92180000,1608,88942.99000000,557213.00220000,0
1667957400000,6.22000000,6.30000000,6.22000000,6.26000000,92983.26000000,1667958299999,582760.72840000,1179,52654.38000000,330017.40090000,0
1667958300000,6.26000000,6.30000000,6.22000000,6.23000000,90918.33000000,1667959199999,569470.54560000,1249,45708.31000000,286550.39190000,0
1667959200000,6.23000000,6.28000000,6.20000000,6.24000000,111741.83000000,1667960099999,696541.20490000,1355,44629.60000000,278288.81520000,0
1667960100000,6.23000000,6.32000000,6.23000000,6.29000000,134398.78000000,1667960999999,845406.37710000,1588,82895.26000000,521437.89060000,0
1667961000000,6.28000000,6.28000000,6.16000000,6.17000000,145422.05000000,1667961899999,903248.58820000,2091,52669.50000000,327297.74370000,0
1667961900000,6.17000000,6.21000000,6.12000000,6.13000000,88973.46000000,1667962799999,548799.01720000,1584,39898.64000000,246470.49550000,0
1667962800000,6.14000000,6.15000000,6.07000000,6.08000000,158613.70000000,1667963699999,969776.18720000,2376,70300.46000000,429979.35920000,0
1667963700000,6.08000000,6.19000000,6.07000000,6.13000000,132023.04000000,1667964599999,810917.55470000,1868,64575.30000000,396699.99440000,0
1667964600000,6.13000000,6.14000000,6.06000000,6.14000000,86236.24000000,1667965499999,525712.94790000,1505,44517.53000000,271449.89060000,0
1667965500000,6.14000000,6.21000000,6.13000000,6.19000000,94580.30000000,1667966399999,583301.41100000,1261,52013.83000000,320782.39330000,0
1667966400000,6.19000000,6.19000000,6.11000000,6.17000000,98742.49000000,1667967299999,607146.05720000,1329,44997.81000000,276604.33030000,0
1667967300000,6.17000000,6.21000000,6.13000000,6.20000000,88537.14000000,1667968199999,546334.91400000,1315,50455.01000000,311336.98630000,0
1667968200000,6.19000000,6.22000000,6.14000000,6.15000000,109887.68000000,1667969099999,679595.12230000,1417,55979.79000000,346534.25510000,0
1667969100000,6.15000000,6.20000000,6.13000000,6.18000000,106602.98000000,1667969999999,657542.93440000,1492,54370.73000000,335473.21160000,0
1667970000000,6.18000000,6.18000000,6.10000000,6.13000000,159132.08000000,1667970899999,976607.89010000,1595,69927.44000000,429053.55360000,0
1667970900000,6.13000000,6.22000000,6.11000000,6.21000000,132678.78000000,1667971799999,817305.09670000,1472,67517.37000000,415617.28600000,0
1667971800000,6.21000000,6.24000000,6.16000000,6.23000000,114073.20000000,1667972699999,707496.89060000,1357,59153.43000000,366706.98560000,0
1667972700000,6.23000000,6.26000000,6.15000000,6.18000000,227755.03000000,1667973599999,1415175.80530000,2167,143355.14000000,892027.97920000,0
1667973600000,6.18000000,6.27000000,6.17000000,6.21000000,128360.43000000,1667974499999,796833.56340000,1712,68312.22000000,424086.21310000,0
1667974500000,6.21000000,6.29000000,6.20000000,6.29000000,110415.62000000,1667975399999,690033.72850000,1679,50736.52000000,317254.80280000,0
1667975400000,6.29000000,6.30000000,6.22000000,6.27000000,73337.58000000,1667976299999,458731.42330000,1186,36285.08000000,226959.77550000,0
1667976300000,6.27000000,6.32000000,6.23000000,6.23000000,108109.24000000,1667977199999,678582.91750000,1524,66644.69000000,418593.45500000,0
1667977200000,6.24000000,6.32000000,6.23000000,6.28000000,147282.75000000,1667978099999,927046.16180000,1536,62603.04000000,394121.38840000,0
1667978100000,6.27000000,6.33000000,6.26000000,6.31000000,102138.94000000,1667978999999,643094.72280000,1514,45763.17000000,288189.09920000,0
1667979000000,6.31000000,6.33000000,6.26000000,6.26000000,148343.80000000,1667979899999,933614.85330000,1833,67924.96000000,427633.72930000,0
1667979900000,6.27000000,6.33000000,6.25000000,6.28000000,220376.69000000,1667980799999,1385547.15220000,2248,94856.68000000,596989.59160000,0
1667980800000,6.28000000,6.28000000,6.19000000,6.20000000,328243.69000000,1667981699999,2047017.99270000,3542,147575.85000000,920681.71700000,0
1667981700000,6.19000000,6.24000000,6.16000000,6.19000000,186882.12000000,1667982599999,1159187.09610000,2730,71559.37000000,444106.41670000,0
1667982600000,6.19000000,6.21000000,6.08000000,6.19000000,491319.12000000,1667983499999,3012536.29080000,3995,154782.32000000,950552.96990000,0
1667983500000,6.19000000,6.21000000,6.12000000,6.20000000,139452.43000000,1667984399999,858690.87170000,1872,73480.08000000,452709.72300000,0
1667984400000,6.21000000,6.21000000,6.10000000,6.11000000,173223.55000000,1667985299999,1065742.89960000,2430,73311.93000000,451437.26360000,0
1667985300000,6.10000000,6.19000000,6.07000000,6.12000000,188121.89000000,1667986199999,1153342.40280000,2547,102471.47000000,628322.11420000,0
1667986200000,6.13000000,6.15000000,6.05000000,6.07000000,180085.54000000,1667987099999,1097195.51270000,2796,79233.15000000,483078.06590000,0
1667987100000,6.08000000,6.11000000,5.99000000,6.07000000,341343.40000000,1667987999999,2058918.84540000,4834,122637.25000000,740808.00440000,0
1667988000000,6.07000000,6.11000000,5.89000000,5.92000000,322531.64000000,1667988899999,1931266.44820000,4942,138839.85000000,832247.50210000,0
1667988900000,5.92000000,6.03000000,5.90000000,6.00000000,366381.23000000,1667989799999,2182348.11900000,4542,162435.94000000,968224.18150000,0
1667989800000,5.99000000,6.12000000,5.98000000,6.09000000,319489.13000000,1667990699999,1934701.06180000,4906,152354.91000000,922959.03200000,0
1667990700000,6.09000000,6.12000000,6.03000000,6.05000000,245665.72000000,1667991599999,1492875.23920000,3179,122941.96000000,747565.78100000,0
1667991600000,6.06000000,6.13000000,6.02000000,6.13000000,169096.34000000,1667992499999,1025171.59480000,2981,85686.70000000,520094.26020000,0
1667992500000,6.13000000,6.21000000,6.11000000,6.16000000,159520.93000000,1667993399999,982810.33410000,3294,80533.28000000,496369.82340000,0
1667993400000,6.16000000,6.18000000,6.12000000,6.17000000,98094.85000000,1667994299999,603242.32120000,2023,50624.91000000,311473.11490000,0
1667994300000,6.17000000,6.27000000,6.15000000,6.25000000,135107.50000000,1667995199999,838911.12890000,2776,63030.53000000,391508.56930000,0
1667995200000,6.25000000,6.31000000,6.22000000,6.30000000,147925.10000000,1667996099999,927868.48600000,3039,91418.94000000,573818.52410000,0
1667996100000,6.30000000,6.31000000,6.18000000,6.21000000,170672.30000000,1667996999999,1062126.06690000,3112,85365.46000000,531330.94660000,0
1667997000000,6.21000000,6.30000000,6.21000000,6.27000000,150122.14000000,1667997899999,939312.72340000,2312,75366.14000000,471643.32120000,0
1667997900000,6.28000000,6.32000000,6.17000000,6.24000000,209823.05000000,1667998799999,1312841.68140000,2782,128471.29000000,804532.06550000,0
1667998800000,6.23000000,6.26000000,6.15000000,6.22000000,125644.88000000,1667999699999,779244.14160000,1933,56250.30000000,349044.85760000,0
1667999700000,6.21000000,6.23000000,6.16000000,6.17000000,125219.36000000,1668000599999,775771.62420000,1641,65270.56000000,404452.05870000,0
1668000600000,6.17000000,6.22000000,6.13000000,6.21000000,98333.11000000,1668001499999,607309.06370000,1369,61467.57000000,379624.82860000,0
1668001500000,6.21000000,6.22000000,6.14000000,6.16000000,75449.74000000,1668002399999,465812.17470000,1048,38689.09000000,238897.21070000,0
1668002400000,6.16000000,6.19000000,6.12000000,6.15000000,71390.90000000,1668003299999,439321.20310000,1099,39687.90000000,244305.33280000,0
1668003300000,6.15000000,6.17000000,6.09000000,6.10000000,123579.66000000,1668004199999,757105.79480000,1628,55303.01000000,339111.14510000,0
1668004200000,6.10000000,6.18000000,6.03000000,6.17000000,110872.10000000,1668005099999,674267.27690000,2081,57683.68000000,351072.08530000,0
1668005100000,6.18000000,6.22000000,6.11000000,6.14000000,137743.48000000,1668005999999,850296.02380000,1976,68395.86000000,422302.30340000,0
1668006000000,6.13000000,6.20000000,6.12000000,6.15000000,86178.05000000,1668006899999,530753.22860000,1266,34078.46000000,210015.03630000,0
1668006900000,6.15000000,6.18000000,6.11000000,6.12000000,76601.55000000,1668007799999,470441.92870000,1028,36777.75000000,225945.72690000,0
1668007800000,6.11000000,6.13000000,5.96000000,6.03000000,462893.57000000,1668008699999,2792614.69130000,5242,191878.75000000,1159075.24970000,0
1668008700000,6.02000000,6.07000000,5.97000000,5.99000000,138655.65000000,1668009599999,834881.56410000,2584,65905.43000000,397023.01020000,0
1668009600000,5.99000000,6.09000000,5.98000000,6.01000000,131155.66000000,1668010499999,791857.76050000,2271,65926.48000000,398223.74750000,0
1668010500000,6.01000000,6.04000000,5.89000000,5.92000000,176645.34000000,1668011399999,1050335.24050000,2950,73175.14000000,435264.13210000,0
1668011400000,5.93000000,6.05000000,5.91000000,6.04000000,159088.84000000,1668012299999,949965.99290000,2432,78565.08000000,469457.38530000,0
1668012300000,6.05000000,6.05000000,5.97000000,5.98000000,106121.46000000,1668013199999,638121.95400000,1526,40561.36000000,244061.36060000,0
1668013200000,5.98000000,6.03000000,5.95000000,6.01000000,77092.87000000,1668014099999,461131.65520000,1271,41462.09000000,248090.35320000,0
1668014100000,6.01000000,6.02000000,5.91000000,5.93000000,93544.50000000,1668014999999,557387.89120000,1353,42075.41000000,250851.81460000,0
1668015000000,5.93000000,5.97000000,5.90000000,5.95000000,79662.55000000,1668015899999,473304.22240000,1388,37673.69000000,223864.40270000,0
1668015900000,5.95000000,5.97000000,5.91000000,5.92000000,56580.33000000,1668016799999,336288.16100000,982,23965.90000000,142529.85430000,0
1668016800000,5.92000000,5.93000000,5.85000000,5.87000000,111750.54000000,1668017699999,657389.52800000,2207,46113.68000000,271602.64550000,0
1668017700000,5.86000000,5.89000000,5.82000000,5.83000000,89942.56000000,1668018599999,527296.10630000,1873,34347.84000000,201547.30060000,0
1668018600000,5.83000000,5.89000000,5.80000000,5.81000000,168993.39000000,1668019499999,985281.34940000,2782,68914.11000000,402568.02810000,0
1668019500000,5.81000000,5.94000000,5.80000000,5.87000000,124247.36000000,1668020399999,730577.02360000,2204,63864.68000000,375509.91000000,0
1668020400000,5.88000000,5.99000000,5.86000000,5.93000000,197625.91000000,1668021299999,1173319.30630000,2264,130357.01000000,774342.82210000,0
1668021300000,5.94000000,6.00000000,5.92000000,5.99000000,99610.77000000,1668022199999,594131.29580000,1249,44841.52000000,267521.44940000,0
1668022200000,5.98000000,6.01000000,5.97000000,5.99000000,189314.43000000,1668023099999,1132778.83550000,1452,52834.86000000,316351.54290000,0
1668023100000,6.00000000,6.00000000,5.91000000,5.94000000,73601.61000000,1668023999999,437362.07630000,1249,21430.75000000,127376.49370000,0
1668024000000,5.93000000,5.95000000,5.88000000,5.89000000,57465.49000000,1668024899999,339574.35130000,947,24197.97000000,143069.39220000,0
1668024900000,5.90000000,5.96000000,5.89000000,5.92000000,43346.63000000,1668025799999,256247.47880000,822,24154.61000000,142887.96870000,0
1668025800000,5.93000000,5.99000000,5.80000000,5.82000000,173060.81000000,1668026699999,1015437.89700000,2303,74616.91000000,437956.48440000,0
1668026700000,5.82000000,5.88000000,5.80000000,5.85000000,148498.31000000,1668027599999,866354.85720000,2168,73913.76000000,431449.27560000,0
1668027600000,5.85000000,5.85000000,5.68000000,5.73000000,256441.62000000,1668028499999,1474137.03840000,4849,66374.48000000,381262.60950000,0
1668028500000,5.73000000,5.73000000,5.50000000,5.53000000,383725.16000000,1668029399999,2141866.42460000,6624,142129.79000000,795077.93050000,0
1668029400000,5.53000000,5.66000000,5.34000000,5.36000000,586564.76000000,1668030299999,3225406.83605000,9156,229824.17000000,1265517.22240000,0
1668030300000,5.36000000,5.46000000,5.36000000,5.44000000,340910.60000000,1668031199999,1845335.37680000,5724,164020.29000000,888341.12820000,0
1668031200000,5.44000000,5.48000000,5.38000000,5.42000000,189611.89000000,1668032099999,1026391.09890000,3517,97231.82000000,526449.20120000,0
1668032100000,5.42000000,5.53000000,5.38000000,5.48000000,134619.06000000,1668032999999,734024.19320000,2943,67991.86000000,370853.26380000,0
1668033000000,5.48000000,5.49000000,5.39000000,5.43000000,195553.22000000,1668033899999,1061544.94810000,3253,105421.76000000,572140.64320000,0
1668033900000,5.43000000,5.45000000,5.41000000,5.41000000,100769.31000000,1668034799999,547161.80810000,1616,58125.64000000,315752.90980000,0
1668034800000,5.42000000,5.50000000,5.34000000,5.48000000,211156.21000000,1668035699999,1142912.00960000,3184,92219.96000000,499553.52160000,0
1668035700000,5.48000000,5.48000000,5.36000000,5.39000000,177448.38000000,1668036599999,959288.53490000,1822,87217.96000000,471320.15280000,0
1668036600000,5.40000000,5.42000000,5.34000000,5.42000000,152805.82000000,1668037499999,824614.11690000,1731,88618.29000000,478685.19800000,0
1668037500000,5.41000000,5.46000000,5.37000000,5.41000000,143638.28000000,1668038399999,777731.89990000,1681,86805.13000000,470100.80060000,0
1668038400000,5.42000000,5.48000000,5.32000000,5.44000000,417473.44000000,1668039299999,2253189.42890000,4233,283535.12000000,1531424.55950000,0
1668039300000,5.44000000,5.49000000,5.38000000,5.49000000,153742.63000000,1668040199999,835121.38390000,2404,88706.28000000,482218.66620000,0
1668040200000,5.49000000,5.51000000,5.43000000,5.46000000,178700.52000000,1668041099999,978232.69210000,2714,91302.98000000,500120.68030000,0
1668041100000,5.45000000,5.52000000,5.42000000,5.51000000,118789.95000000,1668041999999,650198.52940000,1837,65250.79000000,357361.50800000,0
1668042000000,5.51000000,5.59000000,5.48000000,5.53000000,227165.03000000,1668042899999,1258278.35210000,3510,119993.79000000,665129.55370000,0
1668042900000,5.53000000,5.55000000,5.42000000,5.44000000,156238.45000000,1668043799999,855545.57120000,2197,80771.83000000,442567.89550000,0
1668043800000,5.45000000,5.48000000,5.39000000,5.43000000,157063.50000000,1668044699999,852975.32020000,2237,70065.02000000,380895.84910000,0
1668044700000,5.43000000,5.43000000,5.37000000,5.40000000,104870.40000000,1668045599999,566217.57050000,1279,45215.32000000,244244.63550000,0
1668045600000,5.41000000,5.41000000,5.36000000,5.38000000,75828.38000000,1668046499999,407938.21310000,1023,38694.29000000,208157.60850000,0
1668046500000,5.38000000,5.43000000,5.37000000,5.40000000,69246.28000000,1668047399999,374166.57220000,826,45571.42000000,246235.38950000,0
1668047400000,5.40000000,5.46000000,5.38000000,5.45000000,123213.06000000,1668048299999,668439.09770000,1223,64109.38000000,347974.36230000,0
1668048300000,5.45000000,5.46000000,5.40000000,5.46000000,72509.30000000,1668049199999,393243.76160000,897,34527.64000000,187273.17040000,0
1668049200000,5.46000000,5.59000000,5.45000000,5.55000000,145460.32000000,1668050099999,804858.81240000,2106,97248.01000000,538438.34940000,0
1668050100000,5.55000000,5.63000000,5.55000000,5.59000000,80927.87000000,1668050999999,452534.15790000,1587,42153.71000000,235709.83690000,0
1668051000000,5.58000000,5.69000000,5.56000000,5.68000000,129885.39000000,1668051899999,731378.16090000,1867,71912.20000000,404993.22270000,0
1668051900000,5.68000000,5.69000000,5.57000000,5.58000000,117674.85000000,1668052799999,661263.03570000,1638,50714.77000000,285170.76080000,0
1668052800000,5.59000000,5.61000000,5.55000000,5.59000000,99906.74000000,1668053699999,556698.80100000,1259,51478.47000000,286885.30580000,0
1668053700000,5.60000000,5.66000000,5.56000000,5.57000000,169188.91000000,1668054599999,949049.79320000,1520,66045.95000000,371113.91670000,0
1668054600000,5.57000000,5.59000000,5.54000000,5.57000000,83483.33000000,1668055499999,464345.60270000,1112,48018.02000000,267196.47520000,0
1668055500000,5.57000000,5.65000000,5.57000000,5.64000000,84082.04000000,1668056399999,471797.90110000,1153,44211.65000000,248162.67790000,0
1668056400000,5.65000000,5.76000000,5.64000000,5.72000000,232346.68000000,1668057299999,1325398.99480000,2596,106895.09000000,610334.17250000,0
1668057300000,5.72000000,5.72000000,5.62000000,5.67000000,150000.76000000,1668058199999,848528.59350000,1485,66768.07000000,377903.81300000,0
1668058200000,5.67000000,5.78000000,5.66000000,5.73000000,317440.60000000,1668059099999,1816717.53560000,3048,191978.30000000,1099135.18530000,0
1668059100000,5.74000000,5.78000000,5.72000000,5.77000000,85329.64000000,1668059999999,490525.71540000,1153,36264.23000000,208502.81360000,0
1668060000000,5.76000000,5.79000000,5.72000000,5.75000000,118667.03000000,1668060899999,683168.95230000,1390,60346.46000000,347677.95250000,0
1668060900000,5.75000000,5.80000000,5.71000000,5.78000000,86959.91000000,1668061799999,500609.65920000,1096,46417.83000000,267292.52110000,0
1668061800000,5.78000000,5.82000000,5.75000000,5.77000000,97297.35000000,1668062699999,562934.65880000,1230,58223.65000000,337070.92280000,0
1668062700000,5.77000000,5.78000000,5.73000000,5.76000000,91169.71000000,1668063599999,524494.02970000,912,49852.19000000,286882.58960000,0
1668063600000,5.77000000,5.80000000,5.71000000,5.76000000,85607.23000000,1668064499999,493310.80750000,1140,51120.47000000,294621.15850000,0
1668064500000,5.76000000,5.79000000,5.73000000,5.78000000,56146.40000000,1668065399999,323668.65200000,843,25713.77000000,148248.62930000,0
1668065400000,5.78000000,5.82000000,5.76000000,5.78000000,109216.25000000,1668066299999,633362.28240000,1267,64794.42000000,375877.10960000,0
1668066300000,5.78000000,5.78000000,5.73000000,5.76000000,64577.61000000,1668067199999,371736.71660000,900,26560.99000000,153043.36220000,0
1668067200000,5.76000000,5.76000000,5.64000000,5.66000000,103658.44000000,1668068099999,589439.01900000,1524,42705.58000000,242645.35110000,0
1668068100000,5.65000000,5.67000000,5.60000000,5.64000000,95163.80000000,1668068999999,536778.28290000,1039,53575.09000000,302449.93100000,0
1668069000000,5.64000000,5.74000000,5.63000000,5.71000000,155043.33000000,1668069899999,882003.21880000,1457,92025.14000000,523233.01360000,0
1668069900000,5.70000000,5.78000000,5.68000000,5.75000000,139734.12000000,1668070799999,802546.86870000,1210,58988.97000000,338794.68270000,0
1668070800000,5.76000000,5.78000000,5.72000000,5.77000000,121396.08000000,1668071699999,698152.62970000,1126,78896.09000000,453878.08010000,0
1668071700000,5.77000000,5.80000000,5.76000000,5.78000000,130413.82000000,1668072599999,753884.88190000,1142,66653.05000000,385444.98430000,0
1668072600000,5.78000000,5.79000000,5.72000000,5.76000000,88147.78000000,1668073499999,506115.95430000,949,40270.80000000,231147.46900000,0
1668073500000,5.76000000,5.76000000,5.71000000,5.72000000,72834.96000000,1668074399999,417452.51320000,791,28089.18000000,161071.45640000,0
1668074400000,5.73000000,5.75000000,5.64000000,5.66000000,120426.06000000,1668075299999,686782.81680000,1432,55634.32000000,317491.40770000,0
1668075300000,5.66000000,5.70000000,5.63000000,5.68000000,123129.09000000,1668076199999,698513.99380000,1009,84410.99000000,479006.00740000,0
1668076200000,5.68000000,5.69000000,5.63000000,5.67000000,140882.46000000,1668077099999,797464.38350000,1002,62715.17000000,354998.35900000,0
1668077100000,5.66000000,5.67000000,5.59000000,5.61000000,110383.51000000,1668077999999,620176.32930000,959,28777.39000000,161740.52640000,0
1668078000000,5.61000000,5.66000000,5.60000000,5.64000000,165743.74000000,1668078899999,933224.64780000,1204,97777.62000000,550588.28530000,0
1668078900000,5.65000000,5.66000000,5.58000000,5.65000000,104767.64000000,1668079799999,588939.53440000,1046,57663.90000000,324328.69050000,0
1668079800000,5.65000000,5.68000000,5.64000000,5.66000000,102270.58000000,1668080699999,578908.91970000,830,63672.87000000,360525.07830000,0
1668080700000,5.66000000,5.70000000,5.65000000,5.65000000,135329.82000000,1668081599999,767556.72040000,1064,56147.54000000,318566.61590000,0
1668081600000,5.65000000,5.77000000,5.64000000,5.76000000,197895.96000000,1668082499999,1129830.15620000,2156,107648.70000000,614257.61600000,0
1668082500000,5.76000000,5.80000000,5.68000000,5.73000000,261050.61000000,1668083399999,1497496.24150000,3114,145765.89000000,836877.94680000,0
1668083400000,5.72000000,5.81000000,5.71000000,5.72000000,188554.89000000,1668084299999,1083533.70330000,2137,100419.62000000,577303.06860000,0
1668084300000,5.73000000,5.77000000,5.72000000,5.75000000,169288.99000000,1668085199999,972785.83870000,1602,118641.63000000,681881.24530000,0
1668085200000,5.74000000,5.80000000,5.73000000,5.78000000,120885.44000000,1668086099999,697162.22520000,1695,69758.53000000,402322.41090000,0
1668086100000,5.78000000,5.79000000,5.73000000,5.74000000,79959.57000000,1668086999999,459606.30260000,1162,39932.87000000,229612.41660000,0
1668087000000,5.74000000,6.06000000,5.73000000,5.98000000,885988.26000000,1668087899999,5280388.57510000,11513,470157.97000000,2804262.96760000,0
1668087900000,5.98000000,6.10000000,5.96000000,6.08000000,367249.00000000,1668088799999,2215266.69100000,3900,237211.25000000,1432264.07230000,0
1668088800000,6.08000000,6.08000000,5.96000000,6.03000000,241411.46000000,1668089699999,1452752.86190000,3864,111278.45000000,669716.58950000,0
1668089700000,6.03000000,6.06000000,5.98000000,6.06000000,126551.21000000,1668090599999,761116.43020000,1917,67733.06000000,407606.20150000,0
1668090600000,6.05000000,6.08000000,5.97000000,6.00000000,112665.65000000,1668091499999,677887.98840000,1835,51273.01000000,308514.29360000,0
1668091500000,6.00000000,6.08000000,5.99000000,6.07000000,131163.74000000,1668092399999,791390.58890000,1628,73322.70000000,442487.39370000,0
1668092400000,6.07000000,6.17000000,6.06000000,6.10000000,207148.10000000,1668093299999,1268558.23070000,3104,112695.86000000,690129.95350000,0
1668093300000,6.10000000,6.14000000,6.07000000,6.09000000,155361.59000000,1668094199999,948625.43460000,1646,63530.82000000,388354.29460000,0
1668094200000,6.09000000,6.11000000,6.00000000,6.03000000,113960.95000000,1668095099999,687732.49660000,1910,56725.94000000,342379.70480000,0
1668095100000,6.04000000,6.07000000,6.03000000,6.05000000,96336.63000000,1668095999999,582309.36880000,1379,50265.69000000,303923.09980000,0
1668096000000,6.06000000,6.11000000,6.02000000,6.10000000,121757.17000000,1668096899999,737527.47070000,1383,50531.21000000,306764.28940000,0
1668096900000,6.11000000,6.18000000,6.09000000,6.17000000,140239.52000000,1668097799999,860896.10580000,2037,84472.80000000,518671.08110000,0
1668097800000,6.17000000,6.18000000,6.10000000,6.14000000,105744.42000000,1668098699999,648287.67380000,1653,41497.79000000,254577.00060000,0
1668098700000,6.14000000,6.14000000,6.07000000,6.08000000,65648.41000000,1668099599999,400391.22790000,1158,30021.65000000,183171.90890000,0
